"co_evento","nu_ano_competencia","qt_registros","qt_cnspcn","qt_cnspcn_menor18","qt_cnspcn_sexo_f","qt_apac","qt_cnes","qt_municipio_residencia","qt_aprovada","vl_aprovado","vl_aprovado_unitario_mediana","no_coorte","no_origem","sg_procedimento","no_procedimento"
604030037,2010,1,1,0,0,1,1,1,8,118.4,14.8,crohn,sia_am,CABE05,CABERGOLINA 0.5 MG (POR COMPRIMIDO)
601350065,2009,3,1,0,1,1,1,1,3,150.72,50.24,crohn,sia_am,CALC200,CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO)
601350073,2008,4,2,1,0,2,1,2,120,34.8,0.29,crohn,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
601350073,2010,3,1,1,0,1,1,1,60,17.4,0.29,crohn,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,2,1,0,4,1,2,1194,0.0,,crohn,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,7,2,0,0,3,1,2,450,0.0,,crohn,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604380070,2018,1000,215,6,147,415,54,119,2076,0.0,,crohn,sia_am,CERT200,CERTOLIZUMABE PEGOL 200 MG/ML INJETÁVEL (POR SERINGA PREENCHIDA)
604380070,2019,2337,346,8,223,967,69,174,4660,0.0,,crohn,sia_am,CERT200,CERTOLIZUMABE PEGOL 200 MG/ML INJETÁVEL (POR SERINGA PREENCHIDA)
604380070,2020,1246,268,2,175,595,67,138,2441,0.0,,crohn,sia_am,CERT200,CERTOLIZUMABE PEGOL 200 MG/ML INJETÁVEL (POR SERINGA PREENCHIDA)
601200047,2008,29,4,3,2,11,4,4,39,5765.760000000002,147.84,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
601200047,2009,14,3,1,1,8,3,3,13,1921.9199999999996,147.84,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
604340052,2010,5,3,3,1,3,2,3,5,0.0,,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
604340052,2011,5,2,2,1,4,2,2,5,0.0,,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
604340052,2012,4,2,2,1,4,2,2,4,0.0,,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
604340052,2013,6,2,1,1,6,2,2,6,0.0,,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
604340052,2015,2,1,1,0,1,1,1,2,0.0,,crohn,sia_am,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
601200039,2008,188,46,12,22,86,19,35,10622,28998.059999999983,2.73,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
601200039,2009,60,18,6,9,33,12,15,3370,9200.099999999997,2.73,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2010,64,17,5,11,30,10,15,5265,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
601200039,2010,23,6,4,5,10,2,4,2095,5719.35,2.73,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2011,84,23,6,10,40,12,16,5395,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2012,78,17,2,6,44,9,12,6033,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2013,55,14,3,6,28,6,8,2675,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2014,60,13,2,9,25,5,9,3745,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2015,29,6,1,3,13,5,5,1835,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
604340044,2016,5,1,0,1,2,1,1,475,0.0,,crohn,sia_am,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA)
601200020,2008,3,1,0,1,1,1,1,90,38.7,0.43,crohn,sia_am,CICLOSP10,CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)
604340010,2010,1,1,0,1,1,1,1,60,0.0,,crohn,sia_am,CICLOSP10,CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)
604340010,2011,2,1,0,1,1,1,1,60,0.0,,crohn,sia_am,CICLOSP10,CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)
601200055,2008,61,11,4,6,27,7,11,3540,2655.0,0.75,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
601200055,2009,73,9,3,5,28,7,9,3954,2965.5,0.75,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
601200055,2010,15,5,2,2,6,3,5,780,585.0,0.75,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2010,30,12,2,3,14,9,12,1470,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2011,14,6,2,3,8,5,6,600,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2012,9,3,1,1,4,2,3,830,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2013,2,1,0,0,2,1,1,60,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2014,12,4,0,4,4,2,3,1180,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
604340028,2015,9,2,0,2,3,1,2,240,0.0,,crohn,sia_am,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA)
601200063,2008,64,21,2,9,51,15,18,3670,5688.5,1.55,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
601200063,2009,62,16,5,9,35,12,16,4865,7540.75,1.55,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2010,73,22,2,10,33,9,18,8039,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
601200063,2010,10,4,2,3,5,3,4,420,651.0,1.55,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2011,87,20,5,10,35,14,18,5254,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2012,49,10,2,6,22,9,10,3184,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2013,32,5,2,3,18,5,5,2060,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2014,80,18,3,11,33,10,15,4655,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
604340036,2015,36,14,2,9,18,8,12,2160,0.0,,crohn,sia_am,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA)
601060016,2008,107,28,6,14,50,10,14,8536,1195.0399999999993,0.14,crohn,sia_am,CIPR250,CIPROFLOXACINA 250 MG (POR COMPRIMIDO)
601060016,2009,86,22,6,12,43,7,12,5953,833.4199999999993,0.14,crohn,sia_am,CIPR250,CIPROFLOXACINA 250 MG (POR COMPRIMIDO)
601060016,2010,11,4,1,2,5,2,3,360,50.4,0.14,crohn,sia_am,CIPR250,CIPROFLOXACINA 250 MG (POR COMPRIMIDO)
601060024,2008,892,234,25,118,479,44,98,38621,5020.730000000049,0.13,crohn,sia_am,CIPR500,CIPROFLOXACINA 500 MG (POR COMPRIMIDO)
601060024,2009,848,202,19,98,440,42,86,37173,4832.490000000047,0.13,crohn,sia_am,CIPR500,CIPROFLOXACINA 500 MG (POR COMPRIMIDO)
601060024,2010,182,91,2,44,105,27,51,7238,940.939999999998,0.13,crohn,sia_am,CIPR500,CIPROFLOXACINA 500 MG (POR COMPRIMIDO)
601080017,2008,54,5,0,5,21,2,4,1421,56.84000000000002,0.04,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
601080017,2009,44,5,0,5,17,2,4,1160,46.4,0.04,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
604080018,2010,3,1,0,1,1,1,1,90,0.0,,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
601080017,2010,3,2,0,2,2,1,1,75,3.0,0.04,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
604080018,2013,5,1,0,1,2,1,1,100,0.0,,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
604080018,2014,12,1,0,1,5,1,1,200,0.0,,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
604080018,2015,12,1,0,1,5,1,1,180,0.0,,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
604080018,2016,10,1,0,1,4,1,1,155,0.0,,crohn,sia_am,CLOR150,CLOROQUINA 150 MG (POR COMPRIMIDO)
601110013,2008,10,3,0,0,7,1,2,840,1302.0,1.55,crohn,sia_am,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO)
601110013,2009,22,4,0,1,13,1,3,1785,2766.75,1.55,crohn,sia_am,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO)
601110013,2010,13,4,0,1,7,1,3,1200,1860.0,1.55,crohn,sia_am,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO)
604230087,2010,7,3,0,0,5,1,2,616,1182.72,1.9200000000000002,crohn,sia_am,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO)
604230087,2011,3,1,0,0,1,1,1,360,0.0,,crohn,sia_am,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO)
601010027,2008,62,11,4,7,30,1,5,52,161471.51,3260.0,crohn,sia_am,ETAN25,ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA)
601010027,2009,56,10,3,8,28,1,5,50,140679.82000000004,2838.83,crohn,sia_am,ETAN25,ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA)
604380020,2010,43,10,1,8,18,1,4,289,34015.8,523.32,crohn,sia_am,ETAN25,ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA)
601010027,2010,26,7,1,5,11,1,4,24,68131.92000000003,2838.83,crohn,sia_am,ETAN25,ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA)
604380020,2011,28,10,1,8,11,1,2,182,0.0,,crohn,sia_am,ETAN25,ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA)
601050126,2008,9,1,0,1,4,1,1,8,262.40000000000003,32.8,crohn,sia_am,FORM1240060,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
601050126,2009,2,1,0,1,1,1,1,1,32.8,32.8,crohn,sia_am,FORM1240060,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
604010044,2011,2406,507,10,334,1425,70,179,161369,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
601050118,2008,3,1,0,0,2,1,1,120,66.0,0.55,crohn,sia_am,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE)
601050118,2009,6,1,0,0,3,1,1,360,198.0,0.55,crohn,sia_am,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE)
601050118,2010,3,2,0,1,2,1,2,180,99.0,0.55,crohn,sia_am,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE)
601050134,2008,1,1,0,0,1,1,1,2,63.2,31.6,crohn,sia_am,FORM620060,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
601050142,2008,2,1,0,0,1,1,1,240,127.2,0.53,crohn,sia_am,FORM6200,FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE)
601270010,2009,3,1,0,1,1,1,1,3,561.5999999999999,187.2,crohn,sia_am,GOSS360,GOSSERRELINA 3.60 MG INJETAVEL (POR SERINGA PREENCHIDA)
601080025,2008,32,8,0,6,17,2,4,925,852.6499999999999,0.95,crohn,sia_am,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
601080025,2009,6,4,0,4,5,1,2,120,84.6,0.66,crohn,sia_am,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
604080026,2010,5,2,0,1,3,1,1,62,0.0,,crohn,sia_am,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
601080025,2010,3,1,0,1,1,1,1,90,67.5,0.75,crohn,sia_am,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
604080026,2011,2,1,0,0,1,1,1,60,0.0,,crohn,sia_am,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
601210026,2008,1,1,0,0,1,1,1,1,2076.31,2076.31,crohn,sia_am,IMUN1000,IMUNOGLOBULINA ANTI-HEPATITE B 1000 UI INJETAVEL (POR FRASCO)
604310013,2010,3,1,0,0,1,1,1,0,0.0,,crohn,sia_am,IMUN05,IMUNOGLOBULINA HUMANA 0.5 G INJETAVEL (POR FRASCO)
601210085,2009,12,1,0,0,4,1,1,72,0.0,,crohn,sia_am,IMUN50,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO)
604310056,2010,2,1,0,0,2,1,1,14,0.0,,crohn,sia_am,IMUN50,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO)
601210085,2010,3,1,0,0,1,1,1,60,0.0,,crohn,sia_am,IMUN50,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO)
604310056,2011,3,1,0,0,2,1,1,18,0.0,,crohn,sia_am,IMUN50,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO)
601010043,2008,8086,1729,100,964,4050,97,403,20555,31830724.600000586,1630.0,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601010035,2008,205,73,5,42,130,3,20,176,550925.7099999996,3260.0,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601010035,2009,303,60,2,39,155,1,19,250,702452.8399999986,2838.83,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601010043,2009,10089,1849,123,998,4893,104,426,25991,38187991.359997995,1470.5600000000002,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2010,128,62,1,39,77,4,21,213,30834.0,1713.0,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601010043,2010,2721,1232,64,655,1405,95,333,6612,9723342.71999996,1470.5600000000002,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2010,7612,1687,89,870,3338,102,433,16623,1565682.0,1713.0,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601010035,2010,117,45,2,27,64,4,18,87,246978.20999999956,2838.83,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2011,12155,2153,140,1075,5277,115,535,26543,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2011,15,7,0,4,8,1,3,18,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2012,13157,2149,155,1065,6041,118,558,28579,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2013,15105,2537,207,1252,6905,117,612,32227,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2014,19243,3015,245,1460,8763,119,643,41604,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2015,21965,3465,283,1687,10106,126,801,47276,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2016,23521,3865,337,1905,11148,131,902,49385,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2016,1,1,0,1,1,1,1,2,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2017,27805,4422,382,2163,12859,134,979,58197,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2017,10,1,0,1,5,1,1,20,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2018,12,1,0,1,5,1,1,24,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2018,32057,4740,388,2270,14156,138,1030,79153,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2019,11,1,0,1,5,1,1,22,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2019,35893,5096,410,2441,15086,142,1134,91261,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380054,2020,19726,4706,304,2228,9675,145,1081,51421,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
604380046,2020,6,1,0,1,3,1,1,20,0.0,,crohn,sia_am,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
601120027,2008,1,1,0,1,1,1,1,30,20.7,0.69,crohn,sia_am,LAMI150,LAMIVUDINA 150 MG (POR COMPRIMIDO)
601200071,2008,49,18,0,14,28,9,15,1341,6932.570000000003,5.41,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
601200071,2009,71,13,0,13,30,3,5,1980,8638.20000000001,4.37,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2010,64,14,1,14,30,3,6,1771,9120.65,5.15,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
601200071,2010,32,10,0,10,14,3,4,960,4195.199999999998,4.37,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2011,54,12,0,12,23,4,6,1291,6648.65,5.15,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2012,35,3,0,3,15,3,3,900,4635.0,5.15,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2013,35,3,0,3,14,3,3,930,5066.400000000001,5.15,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2014,34,3,0,3,14,3,3,840,2988.600000000001,5.86,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2015,33,3,0,3,13,3,3,810,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2016,24,3,0,3,10,3,3,540,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2017,18,2,0,2,7,2,2,480,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2018,13,1,0,1,5,1,1,390,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2019,12,1,0,1,5,1,1,360,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
604320043,2020,5,1,0,1,3,1,1,150,0.0,,crohn,sia_am,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
601100069,2008,4,1,0,1,2,1,1,120,96.0,0.8,crohn,sia_am,LEVO20050,LEVODOPA 200 MG + BENSERAZIDA 50 MG (POR COMPRIMIDO)
601100069,2009,3,1,0,1,2,1,1,180,144.0,0.8,crohn,sia_am,LEVO20050,LEVODOPA 200 MG + BENSERAZIDA 50 MG (POR COMPRIMIDO)
601100069,2010,4,1,0,1,3,1,1,270,216.0,0.8,crohn,sia_am,LEVO20050,LEVODOPA 200 MG + BENSERAZIDA 50 MG (POR COMPRIMIDO)
601090020,2008,941,202,2,133,519,39,87,23318,148199.41999999975,6.9399999999999995,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
601090020,2009,1162,248,5,151,656,51,105,29545,154146.60000000286,5.22,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
601090020,2010,292,139,4,90,173,36,67,7081,36962.81999999983,5.22,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2010,826,227,5,141,444,51,114,31364,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2011,1032,226,3,134,574,43,93,32881,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2012,1069,215,7,131,572,45,91,34970,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2013,1211,236,6,144,628,46,102,36797,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2014,1348,270,7,153,689,58,126,41104,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
604010060,2015,581,188,6,111,291,48,97,14331,0.0,,crohn,sia_am,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO)
601090012,2008,16,6,0,4,7,5,6,450,2115.0,4.7,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090012,2009,12,1,0,1,5,1,1,300,1410.0,4.7,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090012,2010,1,1,0,1,1,1,1,0,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2010,11,5,0,3,6,5,5,334,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2011,19,10,1,4,11,8,9,865,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2012,38,12,0,6,20,8,8,1676,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2013,100,28,1,15,41,16,19,3831,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2014,115,38,2,27,49,17,25,4042,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010079,2015,58,19,1,12,25,11,15,1996,0.0,,crohn,sia_am,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090039,2008,1922,422,12,285,1392,84,188,109418,86633.67999999988,0.8,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
601090039,2009,2217,437,7,299,1498,80,196,133829,115052.44000000102,0.86,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
601090039,2010,580,265,4,173,360,60,115,33272,28613.91999999994,0.86,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
604010044,2010,1770,434,6,299,1134,73,189,123207,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
604010044,2012,2015,445,6,283,1221,60,158,137609,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
604010044,2013,2257,560,15,345,1338,62,197,90747,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
604010044,2014,2326,581,13,377,1217,62,184,111877,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
604010044,2015,525,236,7,149,312,46,108,31525,0.0,,crohn,sia_am,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO)
601090047,2008,160,52,1,30,117,17,26,4175,44945.44999999998,11.889999999999999,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090047,2009,132,33,1,22,78,14,19,3284,28144.879999999946,8.620000000000001,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090047,2010,63,25,2,17,35,8,15,1643,14162.660000000009,8.620000000000001,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2010,122,34,2,27,66,18,27,2776,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2011,161,43,3,25,78,20,33,3255,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2012,179,42,2,25,86,20,31,3659,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2013,187,41,2,23,84,19,28,3653,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2014,157,34,1,19,65,18,23,3053,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
604010087,2015,66,22,2,11,30,13,18,819,0.0,,crohn,sia_am,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
601090055,2008,35222,6174,241,3620,20255,131,1112,5101604,1530481.2,0.3,crohn,sia_am,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO)
